AuthorID,Author,Date,Content,Attachments,Reactions,Label,Audit
321311202565292032,crazykong#6784,21-Feb-22 10:05,Lava vava,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:05,"Nice ! @crazykong, you just advanced to level 1!",,,,
880811284130594876,dakko#0303,21-Feb-22 10:05,soon,,,,
496373732626137089,DragonMasterz#4485,21-Feb-22 10:05,🚀,,,,
207610860703580160,Tembikai#7807,21-Feb-22 10:05,tom 1 eth,,,,
474135982619361280,Flynn's Nan#7220,21-Feb-22 10:05,wen only fans ?,,,,
914787216700612618,CubanBGood(SHINOBI BUNNY)#1980,21-Feb-22 10:05,LAVA!!!!!,,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:05,Anything over 5eth!!!,,,,
206591690507550721,Bara#1337,21-Feb-22 10:05,DELIST NOWWWW,,,,
897349335996571668,Barney#1028,21-Feb-22 10:05,wen!!,,,,
880811284130594876,dakko#0303,21-Feb-22 10:05,never sell,,,1,1
922392445566726145,Qamber#4533,21-Feb-22 10:05,🔥🔥,,,,
206591690507550721,Bara#1337,21-Feb-22 10:05,FLOOR IS LAVA,,,1,1
889403858827223132,Diegolugo1903#1420,21-Feb-22 10:05,Tomorrow I wanna wake up and see a floor of minimum 0.5,,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:05,FLOOR IS LAVA🔥🔥🔥🔥🔥,,,,
214659937870020609,potatochips#7637,21-Feb-22 10:05,1eth soon,,,,
230623468356501504,Muz#5193,21-Feb-22 10:05,Long game brothers,,,1,1
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:05,Let’s fucken go!!!,,,1,1
883062602484318258,nancynik#0171,21-Feb-22 10:06,"Ok super dinos.... 
Keep your dinos here for prices talks

And how you 

MOON the prices 

DINOS",,,,
914787216700612618,CubanBGood(SHINOBI BUNNY)#1980,21-Feb-22 10:06,🌋🌋🌋🌋,,,,
798061353050570772,patres#3119,21-Feb-22 10:06,"Selling rank 33 for 0,69 id 4730",,,,
306845562110738454,KingLustor#8518,21-Feb-22 10:06,Sweep it,,,,
206591690507550721,Bara#1337,21-Feb-22 10:06,https://tenor.com/view/push-gif-5358918,,,,
306845562110738454,KingLustor#8518,21-Feb-22 10:06,@patres paper hands,,,0,0
732212590280704031,LaMonoBourse#0409,21-Feb-22 10:06,0.5,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:06,"Nice ! @LaMonoBourse, you just advanced to level 3!",,,,
310095840306003969,yuval twito#4561,21-Feb-22 10:06,Floor,,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:06,@KingLustor 😂😂😂,,,,
450658644577746987,Quhtz#4815,21-Feb-22 10:06,1 eth?,,,,
310095840306003969,yuval twito#4561,21-Feb-22 10:06,Talky,,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:06,1.5eth?! To start!,,,,
925566750400081951,Cornitopia#8473,21-Feb-22 10:06,👀,,,,
206591690507550721,Bara#1337,21-Feb-22 10:06,we need some emoji reaction here too @nancynik,,,,
206591690507550721,Bara#1337,21-Feb-22 10:06,thanks,,,,
925566750400081951,Cornitopia#8473,21-Feb-22 10:07,Let’s stagger the listings Fam.. MFERS doing it right 😂,,,,
206591690507550721,Bara#1337,21-Feb-22 10:07,once we get passed 0.2 it should be fine for a while,,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:07,@Bara yes,,,,
206591690507550721,Bara#1337,21-Feb-22 10:07,0.2 wall would need some tearing,,,,
214659937870020609,potatochips#7637,21-Feb-22 10:07,Mfer 🤯,,,,
214659937870020609,potatochips#7637,21-Feb-22 10:07,Last time saw it at 0.2,,,,
925566750400081951,Cornitopia#8473,21-Feb-22 10:07,Yer crazy shit,,,,
214659937870020609,potatochips#7637,21-Feb-22 10:07,Lets go Dino,,,1,1
214659937870020609,potatochips#7637,21-Feb-22 10:08,We can do this,,,1,1
848154833755701258,Jord Creates 👽✂#9443,21-Feb-22 10:08,Lets go dinos lets go!!,,,1,1
214659937870020609,potatochips#7637,21-Feb-22 10:08,How many until 0.2?,,,,
206591690507550721,Bara#1337,21-Feb-22 10:08,"currently listed: 1428
until .2 floor : 20
until .3 floor:  444",,,,
310869425974673410,ajgg#2589,21-Feb-22 10:08,0.2 wall thicccc,,,0,0
206591690507550721,Bara#1337,21-Feb-22 10:09,that .2 wall at 444 is thicc right now,,,0,0
206591690507550721,Bara#1337,21-Feb-22 10:09,but once passed that its should be a good way up,,,,
848154833755701258,Jord Creates 👽✂#9443,21-Feb-22 10:09,0.187,,,,
206591690507550721,Bara#1337,21-Feb-22 10:09,any good raid came out?,,,,
836883077741543424,Alexander Sakhnovskiy#9584,21-Feb-22 10:09,why can't i see history?,,,,
848154833755701258,Jord Creates 👽✂#9443,21-Feb-22 10:09,People need to delist or qe might run out if sweepers,,,,
848154833755701258,Jord Creates 👽✂#9443,21-Feb-22 10:10,Top secret,,,,
206591690507550721,Bara#1337,21-Feb-22 10:10,its a new ch @Alexander Sakhnovskiy,,,,
310095840306003969,yuval twito#4561,21-Feb-22 10:10,🚀,,,,
310095840306003969,yuval twito#4561,21-Feb-22 10:10,Delist please,,,,
206591690507550721,Bara#1337,21-Feb-22 10:10,yep if ppl delist wall not gonna be so thick,,,0,0
310095840306003969,yuval twito#4561,21-Feb-22 10:10,@gabou @TZN we can make a thread can you please change it?,,,,
836883077741543424,Alexander Sakhnovskiy#9584,21-Feb-22 10:10,"LFG do some Alien Frens shit, 4,4 floor 🚀",,,1,1
848154833755701258,Jord Creates 👽✂#9443,21-Feb-22 10:11,Theres no reason qhy we couldnt,,,1,1
663312527345844244,General Sar#4270,21-Feb-22 10:11,how come the floor shot up? what was the catalyst?,,,1,1
159985870458322944,MEE6#4876,21-Feb-22 10:11,"Nice ! @General Sar, you just advanced to level 1!",,,,
206591690507550721,Bara#1337,21-Feb-22 10:11,we can once less ppl sell,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:11,"Nice ! @Bara, you just advanced to level 7!",,,,
829017965378797588,Demonbama#1092,21-Feb-22 10:11,1ETH in a week！,,,1,1
829017965378797588,Demonbama#1092,21-Feb-22 10:12,LETS DO THIS,,,,
883062602484318258,nancynik#0171,21-Feb-22 10:12,Here @TZN,,,,
836883077741543424,Alexander Sakhnovskiy#9584,21-Feb-22 10:13,we could do more if we keep up the volume,,,1,1
159985870458322944,MEE6#4876,21-Feb-22 10:13,"Nice ! @Alexander Sakhnovskiy, you just advanced to level 5!",,,,
888833599305048104,OpticalMorie | The Armors#4698,21-Feb-22 10:13,Floor is lava,,,1,1
310095840306003969,yuval twito#4561,21-Feb-22 10:15,DELIST NOW,,,,
793852038265962508,łłxłłwłł#0256,21-Feb-22 10:17,,,,,
671886030676295680,Awf#0356,21-Feb-22 10:20,anyone wanna buy my dino? I need liquidity pls 😭  #4114,,,0,0
883062602484318258,nancynik#0171,21-Feb-22 10:21,@everyone    ok @TZN#0225,,,,
916035132505337927,neil#6666,21-Feb-22 10:21,hi,,,,
208510078850957313,tempest#8888,21-Feb-22 10:21,yo,,,,
692203011489005609,thepoorguy.eth#6483,21-Feb-22 10:21,hi,,,,
628961504846413834,Vivid#0738,21-Feb-22 10:21,hello,,,,
885359577435090994,Arunabh#9608,21-Feb-22 10:21,Suup!,,,,
294486089496920065,Nardise#9448,21-Feb-22 10:21,Why,,,,
188026019964387329,Mizz0x#6456,21-Feb-22 10:21,Sip,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:21,"Nice ! @Nardise, you just advanced to level 1!",,,,
825849868630097940,Yamin#2504,21-Feb-22 10:21,https://tenor.com/view/blast-blastoff-off-rocket-zoom-gif-9503123,,,,
483343499471618058,flep#2756,21-Feb-22 10:21,Why the Ping,,,,
852555070087495711,!Dan688⭐#7539,21-Feb-22 10:21,pumping,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:21,"Nice ! @!Dan688⭐, you just advanced to level 2!",,,,
692203011489005609,thepoorguy.eth#6483,21-Feb-22 10:21,TO ZA MOOOON ?,,"🔥 (4),🚀 (4),📈 (3)",,
559119028988411938,Dendis#6481,21-Feb-22 10:21,🔥🔥,,,,
338046417438507009,2-D#9999,21-Feb-22 10:21,Sup,,,,
929398381409869844,ethie#7777,21-Feb-22 10:21,FLOOR IS LAVA DELIST,,,,
703437794584035418,volts#1111,21-Feb-22 10:21,Hi,,,,
449074978583871508,Wrld#6200,21-Feb-22 10:21,square bears are hacked,,,,
880811284130594876,dakko#0303,21-Feb-22 10:21,gm fam,,,,
310095840306003969,yuval twito#4561,21-Feb-22 10:21,Nice we can thread now!,,,,
565147787914641428,Xsmokye|LLC#9252,21-Feb-22 10:22,Prediction guys?,,,,
760243376796205078,Angus#2673,21-Feb-22 10:22,FLOOR IS LAVA LETS SET THE TREND!,,,1,1
310095840306003969,yuval twito#4561,21-Feb-22 10:22,DELIST YOUR DINOS,,,,
718111394016526356,FejiWorld#7524,21-Feb-22 10:22,Huh,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:22,"Nice ! @FejiWorld, you just advanced to level 1!",,,,
852555070087495711,!Dan688⭐#7539,21-Feb-22 10:22,delist,,,,
852555070087495711,!Dan688⭐#7539,21-Feb-22 10:22,1 eth soon,,,,
760243376796205078,Angus#2673,21-Feb-22 10:22,Delist my guys,,,,
852555070087495711,!Dan688⭐#7539,21-Feb-22 10:22,😆,,,,
409864791868309515,VloneXr#5117,21-Feb-22 10:22,Yup i hope nobody clicks link,,,,
926003002135969792,$cryptoKœßę$#4501,21-Feb-22 10:22,DELIST,,,,
206591690507550721,Bara#1337,21-Feb-22 10:22,nancy misclick Ping,,,,
559119028988411938,Dendis#6481,21-Feb-22 10:22,I did 😂,,,,
926003002135969792,$cryptoKœßę$#4501,21-Feb-22 10:22,What’s floor,,,,
760243376796205078,Angus#2673,21-Feb-22 10:22,0.186,,,,
559119028988411938,Dendis#6481,21-Feb-22 10:22,0.186,,,,
389275683676880911,NagnoHux｜Porki NFT Space#6683,21-Feb-22 10:23,Just delist my guys,,,,
848154833755701258,Jord Creates 👽✂#9443,21-Feb-22 10:23,Whats this?,,,,
889403858827223132,Diegolugo1903#1420,21-Feb-22 10:23,Mooning,,,1,1
872716797315543091,MilosNS.eth#6729,21-Feb-22 10:23,And the floor is thin,,,1,1
496373732626137089,DragonMasterz#4485,21-Feb-22 10:23,👀,,,,
310095840306003969,yuval twito#4561,21-Feb-22 10:23,,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:23,"Nice ! @yuval twito, you just advanced to level 1!",,,,
889403858827223132,Diegolugo1903#1420,21-Feb-22 10:23,We just have one directions,,,,
258322008293507072,MadMo#0090,21-Feb-22 10:23,there might be a a lot of trades once America wakes up,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:23,"Nice ! @MadMo, you just advanced to level 1!",,,,
760243376796205078,Angus#2673,21-Feb-22 10:23,I predict 0.25 by end of today (UTC) unless peeps delist and it’ll speed up process of getting to 1eth,,,,
877419613418307604,! Mr. 122 | Catblox | NoHow-SQD#3881,21-Feb-22 10:23,what is that?,,🔥 (4),,
760243376796205078,Angus#2673,21-Feb-22 10:23,Agreed!,,,,
559119028988411938,Dendis#6481,21-Feb-22 10:23,I’ll delist rn,,,1,1
206591690507550721,Bara#1337,21-Feb-22 10:23,if more ppl can delist at .2 price that would be great,,,,
559119028988411938,Dendis#6481,21-Feb-22 10:23,But I’m Trying to get my Dino safe,,,,
889403858827223132,Diegolugo1903#1420,21-Feb-22 10:24,America will wake up in 2 hours and we will see some crazy stuff,,💯 (4),,
760243376796205078,Angus#2673,21-Feb-22 10:24,My guy! Let’s make sure no one undercuts,,,,
760243376796205078,Angus#2673,21-Feb-22 10:24,Aslong as people delist we’ll be good,,,,
664546866356158519,Zoom | Nyoki#6410,21-Feb-22 10:24,probably a floor drop bc ppl wanna lock in the profits,,,,
883062602484318258,nancynik#0171,21-Feb-22 10:24,"Nothing
Check",,,,
559119028988411938,Dendis#6481,21-Feb-22 10:24,"Bro im trying to get my Dino to a safe Waller because I clicked a scam , I’ll do it asap",,👀 (2),,
883062602484318258,nancynik#0171,21-Feb-22 10:24,You can talk about prices and moon the floor,,❤️ (3),,
760243376796205078,Angus#2673,21-Feb-22 10:24,Damn bro hope you’re good,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:24,"Nice ! @Angus, you just advanced to level 1!",,,,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:25,IM so lucky to in be america and awake,,,,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:25,xD,,,,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:25,LFG,,,,
224881384563539968,Martix#0420,21-Feb-22 10:25,😂😂😂,,,,
669875009207926786,neubsen#1143,21-Feb-22 10:26,📈🚀,,,,
224881384563539968,Martix#0420,21-Feb-22 10:26,"Just delist, or sell higher",,,,
224881384563539968,Martix#0420,21-Feb-22 10:27,"The floor is rising in any way if we don’t fuck it up, as the Sales are booming",,,1,1
919920321937694720,SMRK#5187,21-Feb-22 10:27,holy shi 1 ETH sell for rank 2000,,👀 (3),,
669875009207926786,neubsen#1143,21-Feb-22 10:27,Wont list or sell under 1 ETH ❤️‍🔥,,,,
259894189326598154,matthew#1250,21-Feb-22 10:27,Seems like we are talking about the floor here.,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:28,where do you check the rank?,,,,
259894189326598154,matthew#1250,21-Feb-22 10:28,Its a nice floor. Shiny,,,1,1
259894189326598154,matthew#1250,21-Feb-22 10:28,https://raritysniffer.com/viewcollection/cosmodinosomega,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:28,oh man i had a 0.55% trait but it was rank 6000,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:28,nuuu,,,,
259894189326598154,matthew#1250,21-Feb-22 10:29,rip,,,,
836883077741543424,Alexander Sakhnovskiy#9584,21-Feb-22 10:29,1 eth sale,,,,
930501029953429554,VANO#1249,21-Feb-22 10:29,@SMRK wait did a dino which ranks 2000 sell for 1 eth ?,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:29,yaaaaaaayyyyyy,,,,
919920321937694720,SMRK#5187,21-Feb-22 10:30,"to be exact rank #1984 but yes it got sold for 1 ETH, that's crazy!",,,,
930501029953429554,VANO#1249,21-Feb-22 10:30,@SMRK we mooning 🤑,,"🚀 (2),🌑 (1)",,
894235033412468747,ZTuck |#7443,21-Feb-22 10:30,Good shit fam!!!,,,,
485710997336883200,Bombss#1618,21-Feb-22 10:31,yup that dino is def hot,,,,
382274157565575178,cryptobuzz#8434,21-Feb-22 10:31,👀👀👀,,,,
382274157565575178,cryptobuzz#8434,21-Feb-22 10:32,With that u know where the floor is going 👀😎😝,,,,
760243376796205078,Angus#2673,21-Feb-22 10:34,How do we check rarity??,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:34,yo hello,,,,
382274157565575178,cryptobuzz#8434,21-Feb-22 10:34,I think i have rank 2400 something so  its pretty nice to see that sell 😎 but i think floor needs to be around 1 eth and rare ones even higher👀😝 😁,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:34,https://raritysniffer.com/viewcollection/cosmodinosomega,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:34,damn i bought a 0.55% rarity trait person but the rank is like 6000,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:34,i dont understannddd,,,,
185797972884324352,Sagevyx | Game Tavern#5055,21-Feb-22 10:34,nuuu,,,,
760243376796205078,Angus#2673,21-Feb-22 10:34,Thanmyou!,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:35,nw just copied from the chat,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:35,having trouble to interpret,,,,
612793323933007899,shotsinlimbo#8561,21-Feb-22 10:35,Yoooooooo! Did anyone see that 1eth sale?!,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:35,200 is worse than 400 is it ?,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:35,i own two dinos and may sell one (they are tooooo cute to be true),,,,
159985870458322944,MEE6#4876,21-Feb-22 10:35,"Nice ! @phunkyliv, you just advanced to level 2!",,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:36,cool but still need n answer little bot 😄,,,,
760243376796205078,Angus#2673,21-Feb-22 10:36,Nah they gone fly brother!,,,1,1
798061353050570772,patres#3119,21-Feb-22 10:37,Take it 😄,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:37,yessss,,,,
485710997336883200,Bombss#1618,21-Feb-22 10:37,Not everyone values high rarity ranked dinos tho,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:38,but still can somebody explain me shortly if 200 in rarity is better or worse than 400,,,,
693723498883055636,phunkyliv#0068,21-Feb-22 10:38,who searches for low rarity ?,,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:38,What are we at now?!,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:38,"Nice ! @ElMexicano701 | Lost Kaiju 🆘🦖🌀, you just advanced to level 4!",,,,
694321238004334622,ElMexicano701 | Lost Kaiju 🆘🦖🌀#0362,21-Feb-22 10:38,LFG!!,,,1,1
485710997336883200,Bombss#1618,21-Feb-22 10:39,i dont follow. haha,,,,
485710997336883200,Bombss#1618,21-Feb-22 10:39,its better bro,,,,
382274157565575178,cryptobuzz#8434,21-Feb-22 10:39,"Floor is 0.184 rn we can double,tripple this down letsgoo!🚀🚀😎",,,,
485710997336883200,Bombss#1618,21-Feb-22 10:39,some just really prefers aesthetics rn more than the rarity,,❤️ (4),,
305314302468947970,Bigornouille#5754,21-Feb-22 10:40,ayooo just bought it for 0.23,,🔥 (7),,
485710997336883200,Bombss#1618,21-Feb-22 10:40,mine's rank 12 in rarity but highest offer as of today was 0.75,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:40,"Nice ! @Bombss, you just advanced to level 6!",,,,
306845562110738454,KingLustor#8518,21-Feb-22 10:40,Mine is the most beautiful imo,,,,
159985870458322944,MEE6#4876,21-Feb-22 10:40,"Nice ! @KingLustor, you just advanced to level 1!",,,,
206591690507550721,Bara#1337,21-Feb-22 10:43,"current listing: 1442

to .2 price: 22
to .3 price: 449",,🚀 (11),,
351738916488871947,pond scum#1910,21-Feb-22 10:46,What?,,,,
559119028988411938,Dendis#6481,21-Feb-22 10:47,Delisted my Dino! WAGMI,,,,
916035132505337927,neil#6666,21-Feb-22 10:47,wowww 5 hours ago it was 98 listed to 0.2,,,,
206591690507550721,Bara#1337,21-Feb-22 10:48,its thin now,,,,
692203011489005609,thepoorguy.eth#6483,21-Feb-22 10:48,0.3 tonight,,,,
206591690507550721,Bara#1337,21-Feb-22 10:53,"current listing: 1442

to .2 price: 22
to .3 price: 421

0.2 wall summary:

to 0.21: 53
to 0.22: 22
to 0.23: 41
to 0.24: 36
to 0.25:  51
to 0.26: 121
to 0.27: 21
to 0.28: 19
to 0.29: 28
to 0.30: 30",,🔥 (10),,
877419613418307604,! Mr. 122 | Catblox | NoHow-SQD#3881,21-Feb-22 10:53,floor most think at 0.2 now,,,,
259894189326598154,matthew#1250,21-Feb-22 10:53,"honestly love how people are aiming for better looking ones and rares, its a sign that people want to hold long term",,,,
928602965982445569,Ch3thbas#1253,21-Feb-22 10:53,"got to get people to delist, alot of nft newbies buying into dinos that have no idea",,,,
722851784057552927,Jay Wud#8484,21-Feb-22 10:53,Easily achievable,,,,
206591690507550721,Bara#1337,21-Feb-22 10:53,yep.. action is above floor right now,,,,
825439498548019220,RBGBooster#3670,21-Feb-22 10:54,Love it. We will destroy it today,,,,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:54,That's THINNNN we got this. I feel like imma wake up to a nice surprise. 👀,,,,
206591690507550721,Bara#1337,21-Feb-22 10:54,just need to do it wall by wall,,✅ (4),,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:54,Gn fam!,,,,
206591690507550721,Bara#1337,21-Feb-22 10:54,nite fam,,,,
259894189326598154,matthew#1250,21-Feb-22 10:54,"yup, delisted at 0.52. I have a feeling",,❤️‍🔥 (2),,
928602965982445569,Ch3thbas#1253,21-Feb-22 10:54,"goodnight everyone, what a day it was !",,❤️‍🔥 (4),,
259894189326598154,matthew#1250,21-Feb-22 10:54,gn guys,,,,
259894189326598154,matthew#1250,21-Feb-22 10:54,been a long day,,,,
206591690507550721,Bara#1337,21-Feb-22 10:54,i always delist before going to sleep 🙂,,,,
259894189326598154,matthew#1250,21-Feb-22 10:54,same lol,,💪🏾 (2),,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:56,https://tenor.com/view/bugs-bunny-strong-boxing-showing-off-guns-gif-16048234,,,,
922190572175884309,NFTWithMe_#2762,21-Feb-22 10:57,I got a STRONG FEELING GIRLS AND BOYS LEGGGO,,🚀 (6),,
877419613418307604,! Mr. 122 | Catblox | NoHow-SQD#3881,21-Feb-22 10:59,where are you guys from?,,,,
389275683676880911,NagnoHux｜Porki NFT Space#6683,21-Feb-22 11:01,Indiana,,,,
928602965982445569,Ch3thbas#1253,21-Feb-22 11:02,sydney,,,,
159985870458322944,MEE6#4876,21-Feb-22 11:02,"Nice ! @Ch3thbas, you just advanced to level 2!",,,,
877419613418307604,! Mr. 122 | Catblox | NoHow-SQD#3881,21-Feb-22 11:03,ah that's why it is almost sleep time,,,,
877419613418307604,! Mr. 122 | Catblox | NoHow-SQD#3881,21-Feb-22 11:03,is it very early morning?,,,,
389275683676880911,NagnoHux｜Porki NFT Space#6683,21-Feb-22 11:03,Toatally right,,,,
389275683676880911,NagnoHux｜Porki NFT Space#6683,21-Feb-22 11:04,"I have verify my dinos wallet, why I do not has that role",,,,
558618350637285396,Ti7#3252,21-Feb-22 11:08,Happened to me,,,,
922190572175884309,NFTWithMe_#2762,21-Feb-22 11:13,Take 2 🤣,,,,
229216987975385088,cloudy cloud#4367,21-Feb-22 11:17,USA is sleeping when they wake up sales will boom again,,,1,1
877419613418307604,! Mr. 122 | Catblox | NoHow-SQD#3881,21-Feb-22 11:18,if not having it you may open a ticket,,,,
159985870458322944,MEE6#4876,21-Feb-22 11:18,"Nice ! @! Mr. 122 | Catblox | NoHow-SQD, you just advanced to level 1!",,,,
213629541598494722,FragR#7455,21-Feb-22 11:18,WE MOONING,,🚀 (6),1,1
759294848200343583,KrakenSkewers🦑#5678,21-Feb-22 11:29,How many under 0.2 left? Before moon?,,,,
833741360061874197,callum#3903,21-Feb-22 11:29,Not listing until floor is .5!,,,1,1
840446474914627584,jimmyn1c#0686,21-Feb-22 11:31,I'll probably wait till 1-3 Eth,,,,
399777421135708166,mcdankbud#8803,21-Feb-22 11:34,I just bought 8055 so one less 😂,,🔥 (6),,
159985870458322944,MEE6#4876,21-Feb-22 11:34,"Nice ! @mcdankbud, you just advanced to level 2!",,🔥 (2),,
311298855046217729,HEKTIC_BRUH#6334,21-Feb-22 11:37,"Same here tbh, I have zero listed, America is about to wake up, we are going to boooom🚀",,,,
311298855046217729,HEKTIC_BRUH#6334,21-Feb-22 11:37,"Same thing happened with quirkies, it was quite then suddenly bang bang",,,,
871856038394093619,anomalia ⚡#7501,21-Feb-22 11:39,0 listed. HODL 🙂,,,,
439106925364248587,Lurburk25#2007,21-Feb-22 11:45,whats up,,,,
575785630492131460,kingeddie#6816,21-Feb-22 11:46,Yo guys think I wanna scoop one off the floor anything exciting going on with this project?,,,,
897349335996571668,Barney#1028,21-Feb-22 11:47,GREAT ART! ❤️,,,1,1
692203011489005609,thepoorguy.eth#6483,21-Feb-22 11:47,0.3 tonight imo,,"💯 (20),SuperLove (7)",,
766254340049862686,Captain_Wink#1565,21-Feb-22 11:51,Chill with the community in #🦖│dinospace  and youll know haha,,,,
766254340049862686,Captain_Wink#1565,21-Feb-22 12:02,Could retrace when the US is fully up,,,0,0
766254340049862686,Captain_Wink#1565,21-Feb-22 12:02,Healthy before the big pump comes,,,1,1
766254340049862686,Captain_Wink#1565,21-Feb-22 12:03,"USA dino represent, any comment ?",,,,
558430143798837259,Krypto#5115,21-Feb-22 12:05,It’s possible?,,,,
202568592607281163,CASPΞR#5349,21-Feb-22 12:05,most of the east coast is up rn so if it does come expect it in a few hours,,,,
766254340049862686,Captain_Wink#1565,21-Feb-22 12:07,Sweet! Lets c lets c. Loadin up the wallet to snipe,,,,
417326875254456320,QBMAC#9405,21-Feb-22 12:11,Ya it’s 7am. Us lazy Americans start slow,,🤣 (4),,
159985870458322944,MEE6#4876,21-Feb-22 12:11,"Nice ! @QBMAC, you just advanced to level 3!",,,,
