AuthorID,Author,Date,Content,Attachments,Reactions,Label,Audit
438629302205022209,s k#0001,17-Feb-22 18:43,definitely man,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:43,Yes!!!,,,,
793144739653353523,Chimm#3041,17-Feb-22 18:43,Got mine at 0.18 total but i believe it's gonna be worth it haha,,,,
938613501302292500,youfes9797#9228,17-Feb-22 18:43,we need to work together,,🚀 (1),,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:43,🙂,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:43,I hope so,,,,
938613501302292500,youfes9797#9228,17-Feb-22 18:44,does anybody know when reveal is,,,,
793144739653353523,Chimm#3041,17-Feb-22 18:44,Great artwork + great roadmap we can do this,,,1,1
793144739653353523,Chimm#3041,17-Feb-22 18:44,They said in 4hrs,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:44,i think 6pm est,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:44,Yeah and they said there will be a roadmap 2.0 coming,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:45,are you holding one?,,,,
757688211798491217,joeybbbbbb#4539,17-Feb-22 18:45,6 pm eat,,,,
757688211798491217,joeybbbbbb#4539,17-Feb-22 18:45,Est,,,,
793144739653353523,Chimm#3041,17-Feb-22 18:45,Yeah just got one off os 😅 Can't verify yet tho i think collab land is down,,,,
693678015204556830,brodolf#3220,17-Feb-22 18:45,.24 total for me. All these damn bots that are dumping ruin every minting experience,,,,
693678015204556830,brodolf#3220,17-Feb-22 18:45,Bought the very top lol,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:45,oh it just worked for me,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:46,there are minting bots?,,,,
693678015204556830,brodolf#3220,17-Feb-22 18:46,ohhhhh yeah,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:46,why?,,,,
693678015204556830,brodolf#3220,17-Feb-22 18:46,So they can get hundreds at .04 then sell at .14 pre reveal,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:47,damn,,,,
793144739653353523,Chimm#3041,17-Feb-22 18:47,Ooh there you go! It was down awhile ago thank you!,,,,
930563605542359150,Monarch#4270,17-Feb-22 18:47,Public is 4pm est correct? And reveal at 6?,,,,
793144739653353523,Chimm#3041,17-Feb-22 18:47,Damn 🥲 Happened to moshi mochi too during public mint,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:48,Nice lets go 🙂,,,,
520059519351390218,batzz#5882,17-Feb-22 18:48,,,,,
801502024201011271,Cozy#4364,17-Feb-22 18:48,Wait till a few days after reveal,,,,
801502024201011271,Cozy#4364,17-Feb-22 18:48,!hype,,,,
904731808485236777,Caticus#3208,17-Feb-22 18:48,:catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave: :catrave:,,,,
693678015204556830,brodolf#3220,17-Feb-22 18:48,oh ik.. im not selling,,,,
403721448075821066,{Jxnfive}Dmaxskiller29#7330,17-Feb-22 18:48,same hope this skyrockets,,,,
938613501302292500,youfes9797#9228,17-Feb-22 18:51,DE LIST LETS SELL HIGH,,,,
829122117495947284,Santi24 | CC ² | GLOBAL BEARS🅿#6153,17-Feb-22 18:51,"155 until .2 floor, 566 until .5, and 664 until 1eth floor  🔥 - thats not bad at all",,🚀 (6),,
929670756613361674,wormjjnft#3483,17-Feb-22 18:55,.15 before reveal,,,,
647948511282987008,Smo13#5506,17-Feb-22 18:57,How you track that?,,,,
931462275385131018,UKDoggie#1774,17-Feb-22 18:58,Let’s gooo,,,,
931462275385131018,UKDoggie#1774,17-Feb-22 18:59,"DELIST SELL HIGHER! 

WE HAVE THE VOLUME PEOPLE COME ON!!

ITS YOUR MONEY! WHY LOOSE OUT?",,,,
816936499986825216,Pajeet#3102,17-Feb-22 19:01,"prediction post reveal floor? 6p,",,,,
328657770058612737,Juustin#6666,17-Feb-22 19:01,10000 eth,,🔥 (4),,
816936499986825216,Pajeet#3102,17-Feb-22 19:02,interesting,,,,
757040607771361370,MrHollywood#9011,17-Feb-22 19:02,Lfg you already know,,,1,1
902443447959576577,kenlyn#6456,17-Feb-22 19:03,We need some hype on Twitter,,💯 (2),,
902443447959576577,kenlyn#6456,17-Feb-22 19:03,Tease tease tease,,,,
931462275385131018,UKDoggie#1774,17-Feb-22 19:03,"WE NEED MORE VOLUME!!

TO GET RID OF THESE DESPERATE PAPERHANDS 😂 

SWEEP SWEEP SWEEP PEOPLE NEED THEIR 500 BUCKS THAT BAD 🙈",,"💯 (5),🔥 (2),🧹 (1),🚀 (1)",,
931462275385131018,UKDoggie#1774,17-Feb-22 19:05,🧹🧹🧹🧹🧹🧹🧹🧹🧹,,,,
931462275385131018,UKDoggie#1774,17-Feb-22 19:07,TWITTER RAID! REPOST EVERYTHING!!,,,,
941135125876445254,tntitans4life | Cosmic Cats#5431,17-Feb-22 19:07,How do the mutations work,,,,
934993475210977300,armand#9999,17-Feb-22 19:07,"WE NEED MORE VOLUME!!

TO GET RID OF THESE DESPERATE PAPERHANDS 😂 

SWEEP SWEEP SWEEP PEOPLE NEED THEIR 500 BUCKS THAT BAD 🙈",,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:08,Sweeping would be nice,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:08,6 o’clock reveal,,👍 (1),,
931462275385131018,UKDoggie#1774,17-Feb-22 19:08,MORE PROMOTION ABOUT REVEAL!! MORE TWEETS MORE POSTS @Juustin LETS GOOOOO 🚀🚀🚀,,"🔥 (2),💯 (1),🚀 (1),🧹 (1)",,
941135125876445254,tntitans4life | Cosmic Cats#5431,17-Feb-22 19:09,How do we go about mutations with the other nfts such as alien frenz etc… do we have to own the compatible nft to mutate them,,,,
545860211278217216,unagii#3606,17-Feb-22 19:10,who ready to snipe,,,,
545860211278217216,unagii#3606,17-Feb-22 19:10,yea you gotta own them to mutate,,👍 (1),,
941135125876445254,tntitans4life | Cosmic Cats#5431,17-Feb-22 19:11,Ah gotcha,,,,
545860211278217216,unagii#3606,17-Feb-22 19:12,all good fam,,,,
931462275385131018,UKDoggie#1774,17-Feb-22 19:12,"WHOSE GONNA ASK THE BIG CAT @Juustin…

FOR MORE PRE REVEAL PROMOTION?!!! 

ANY BIG SHOUT OUTS 👀❤️",,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:13,wen is reveal?,,,,
905967009177686058,YashT#9399,17-Feb-22 19:14,Who looking to sell,,👀 (2),,
905967009177686058,YashT#9399,17-Feb-22 19:14,??,,,,
905967009177686058,YashT#9399,17-Feb-22 19:15,0.13 offer,,,,
905967009177686058,YashT#9399,17-Feb-22 19:15,Lmk,,,,
823768622634631200,nickysplash#3115,17-Feb-22 19:16,someone sell me for .14,,"🔥 (2),👀 (1)",,
709669648022503437,bpw#6066,17-Feb-22 19:17,yall selling waaaaaaaayyyyyyyy too low,,👌 (1),,
905967009177686058,YashT#9399,17-Feb-22 19:20,Someone sell for .13,,,,
753076959822610582,!tonythetiger#9920,17-Feb-22 19:21,Realistic post reveal fp?,,,,
753076959822610582,!tonythetiger#9920,17-Feb-22 19:22,Thinking about aping in,,,,
437834796354502656,srfa2001#1917,17-Feb-22 19:22,these fucking paper hands man,,,0,0
437834796354502656,srfa2001#1917,17-Feb-22 19:22,literally an hour of patience could make them an extra 100$,,,,
757688211798491217,joeybbbbbb#4539,17-Feb-22 19:23,I only got .11 eth. Can’t even buy one🤦🏻‍♂️😢,,,,
881077019805380638,cRyPtO_nOoB#7589,17-Feb-22 19:23,Floor talk,,,,
437834796354502656,srfa2001#1917,17-Feb-22 19:23,i dont get how stupid and emotional these investors are lmao,,,0,0
269618252743704576,rdrxn#7898,17-Feb-22 19:24,"finally lol, some tell those folks spamming in #👽┃general-chat that we've got #📈┃floor-talk now",,,,
139806525291102209,Wilkins#0252,17-Feb-22 19:24,Glad I bought my last one at 0.13 earlier today,,,,
821302405227741236,Haymaker#4031,17-Feb-22 19:26,What you expecting floor to be after reveal?,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:27,You think it will be higher or lower,,,,
450657377025261578,Ne0n#7965,17-Feb-22 19:27,I think It will drop It happens with every project,,,0,0
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:28,Unless you get lucky w the rare huh,,,,
938613501302292500,youfes9797#9228,17-Feb-22 19:28,we need to raise it higher,,,0,0
938613501302292500,youfes9797#9228,17-Feb-22 19:28,together,,,,
450657377025261578,Ne0n#7965,17-Feb-22 19:28,I would try to snipe tbh,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:28,I started with 3 and have one left now,,,,
450657377025261578,Ne0n#7965,17-Feb-22 19:29,Sold low?,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:29,"No lol , above FP",,,,
450657377025261578,Ne0n#7965,17-Feb-22 19:30,Good,,,,
420087963637121026,justbent.eth#6964,17-Feb-22 19:39,!floor,,,,
420087963637121026,justbent.eth#6964,17-Feb-22 19:39,:/,,,,
420087963637121026,justbent.eth#6964,17-Feb-22 19:39,Oooooo I got a fancy cat next to my name,,,,
832423332381065227,ctrain09#1952,17-Feb-22 19:42,what do we think this goes to?,,,,
580075774099456020,CryptoChris#5818,17-Feb-22 19:42,The moon,,,,
821302405227741236,Haymaker#4031,17-Feb-22 19:43,"I think it dips after reveal, everyone knows there rarity then.",,,0,0
938657857698689024,IDΞNTIDYCRI$I$#3762,17-Feb-22 19:45,How big of a dip y’all predicting?,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:45,Yoo,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:46,Anyone thinks below .1?,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:46,0.07,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:46,But I am hoping to get an aura or solar love those cats,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:47,floor is holding .149,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:47,we can get this up,,,,
697932377795592192,DIGBAVE#9203,17-Feb-22 19:47,I sold one at 0.2. Covered costs and some so holding for now.,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:47,yeah i can see it 1/2 what it is now,,,,
292842722321104896,juice#4688,17-Feb-22 19:47,U guys think its goingnto dip .07 post reveal?,,,0,0
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:47,some people will likely sell the less desirable ones in a collection,,,0,0
292842722321104896,juice#4688,17-Feb-22 19:47,Thats super low,,,0,0
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:47,it is,,,,
292842722321104896,juice#4688,17-Feb-22 19:48,This always happens,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:48,but that tends to happen a lot,,,,
902448093889433631,OneEyeZuko#3686,17-Feb-22 19:48,Same here smart move !,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:48,"i copped at .14,  which is a bit of a yolo move. but i love cats and love the art. so rolling the dice on something fire",,,,
902448093889433631,OneEyeZuko#3686,17-Feb-22 19:48,Although I bought on second 0.06,,💪 (1),,
902448093889433631,OneEyeZuko#3686,17-Feb-22 19:48,The art is fire for sure,,,1,1
715224279146561647,Lalli12#6307,17-Feb-22 19:48,I am expecting the worst case scenario so could be prepare. If I’m wrong I would be happy,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:49,absolutetly,,,,
697932377795592192,DIGBAVE#9203,17-Feb-22 19:49,Hoping for some rares but who knows! Got an AF so will mutate when it happens,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:49,it just a shame when people freak out and the floor goes to some tragic level. it can happn,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:49,I got mine at .168 cuz I got two cats and my friends were here so I say why not and the team is cool what I’ve been seen,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:49,but if people keep buying at these prices. then floor should be ok. the volume is there to support it,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:50,I hate how it plummets after reveal,,,0,0
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:50,volume always > floor,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:50,Idgaf if it drops I can afford the loss and if it goes higher good 😺,,,,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:50,Have you heard of BapesClan?,,,,
583418137676873739,doug#8062,17-Feb-22 19:50,As long as the art is attractive to people it will be bought up,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:50,ahaha i mean hey. we like profits,,,,
292842722321104896,juice#4688,17-Feb-22 19:50,Most of the art is already released on OS Banner?,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:51,@juice what is your PFP. pretty crazy lookin,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:51,Of course why not! But I mean losing the all .168 wont make me regret or feel bad I’m happy with my cat,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:51,Ofc hoping to get a rare one,,,,
292842722321104896,juice#4688,17-Feb-22 19:51,"Its a Tasty Bones, go check em out",,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:51,nice will do,,,,
292842722321104896,juice#4688,17-Feb-22 19:51,Easy 7-10eth in the coming months imo,,👍 (2),,
841552130354970654,zack.eth | KaijuFrenz#8906,17-Feb-22 19:52,Tasty bones 🚀 no cap,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:52,oh yeah ive seen these guys,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:52,1 ETH floor is niiice,,,,
292842722321104896,juice#4688,17-Feb-22 19:52,They have a great website and road map. Also the artwork is sweet,,,1,1
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:52,i have yet to mint a proj go up to 1 ETH lol,,,,
583418137676873739,doug#8062,17-Feb-22 19:52,I wouldn’t assume that’s most of it,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:52,im due for W,,,1,1
715224279146561647,Lalli12#6307,17-Feb-22 19:53,Great project! Just too many papers went from almost 3 eth to 1.1 eth in a day that’s a hella dip,,,1,1
292842722321104896,juice#4688,17-Feb-22 19:53,I got in after that whole dip,,,,
292842722321104896,juice#4688,17-Feb-22 19:53,Oh okay cool,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:53,Nice. What is fp right now?,,,,
583418137676873739,doug#8062,17-Feb-22 19:53,"I love tasty bones art, what do you think is bullish about the roadmap?",,,,
292842722321104896,juice#4688,17-Feb-22 19:53,1.1? Not sure,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:54,1.1 yeah,,,,
292842722321104896,juice#4688,17-Feb-22 19:54,"It looks great, looks well planned out",,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:54,i like projects that have multiple floor tiers.,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:54,The only way I will regret if is a sold my cat and then price skyrocket 🤣 that would caught me mentally,,,,
292842722321104896,juice#4688,17-Feb-22 19:54,"P2E game, well have to see",,,,
292842722321104896,juice#4688,17-Feb-22 19:54,Alien frens are at 1.9eth,,,,
292842722321104896,juice#4688,17-Feb-22 19:55,I think we’re lucky to see 1/3 of that price,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:55,"im in the Non-Fungible Fungi project. has a floor of .19-.25, then they have a small section thats way up to .5 and beyond with sales in the 5ETH range. its great",,,,
749700380014805142,JorgeLS#5112,17-Feb-22 19:55,(;,,,,
423874175204065280,Dracary#1947,17-Feb-22 19:57,Hahah same,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:58,"i had WL for Woman tribe, decided i didnt want to Mint. floor is above .3 prereveal lmao",,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:58,so stern,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:58,Where aliens frens are? Go get gary vee to jump in here lmao 🤣💀,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:58,Gary Vee needs a cosmic cat fur shure,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:58,How much was mint?,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:58,0.04,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:59,"public sale still coming, but i got a feeling it will sell out REAL quick",,,,
562245487202140206,NAJI#7159,17-Feb-22 19:59,What do you think? Will the floor rise after reveal?,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:59,Ofc,,,,
715224279146561647,Lalli12#6307,17-Feb-22 19:59,Why you didn’t mint? You crazy or what?,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:59,"hard to say, im sure it will a bit. but  they have a few female celebs pumpin it",,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 19:59,there's always one degen to crash the floor lol,,,,
715224279146561647,Lalli12#6307,17-Feb-22 20:00,Will go sideways papa. Simple if you get rare one you’re dope if you get shitty you’re screw 💀,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:00,i left the discord a month ago lol,,🤣 (1),,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:00,https://tenor.com/view/gordon-ramsay-idiot-sandwich-angry-mad-what-are-you-gif-4169547,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:00,"but thats ok, Cosmic Cat Szn is upon us!",,,,
938613501302292500,youfes9797#9228,17-Feb-22 20:01,guys we need to sell high at reveal !!!,,👍 (3),,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:01,"there will ultimately be some paper hands to sell low, just brace for that initial wave",,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:01,then we climb to moon,,,,
746891059417710645,Butterboss#6989,17-Feb-22 20:02,Agree,,,,
583418137676873739,doug#8062,17-Feb-22 20:03,I’ve done 3. One of them it took 5 months to hit 1 eth,,🔥 (2),,
545860211278217216,unagii#3606,17-Feb-22 20:03,"So hyped for reveal, floor will dip abit but I believe if the team deliver we will moon for sure",,,,
309459017800089601,yourboydubz#6793,17-Feb-22 20:03,DELIST-SWEEP-LIST AT 1ETH,,,,
938613501302292500,youfes9797#9228,17-Feb-22 20:04,DELIST-SWEEP-LIST AT 1ETH,,,,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:04,honestly if floor can be stable at .3 by early next week. then we are in great shape,,,,
938613501302292500,youfes9797#9228,17-Feb-22 20:04,DELIST-SWEEP-LIST AT 1ETH,,,,
218400401815240704,ABK | Rulez#6334,17-Feb-22 20:11,TAKE TO TWITTER TELL EVERYONE THATS HOW WE WILL GET MORE INVESTORS LET THEM KNOW REVEAL IS TONIGHT AND ITS A .14 ETH AND RISING FAST,,,,
292842722321104896,juice#4688,17-Feb-22 20:12,We’ve been at 0.14 for a while,,,,
292842722321104896,juice#4688,17-Feb-22 20:12,Its not rising fast,,,0,1
740391416664162304,swankpie#3885,17-Feb-22 20:14,Floor gonna drop right after reveal,,,0,0
402569687151542293,kerndoggy#2755,17-Feb-22 20:14,Imma buy all y’all’s shit at .08 post reveal,,"🤣 (5),💯 (4)",,
663895781761351690,brooklyncanuck#8927,17-Feb-22 20:20,https://tenor.com/view/this-is-the-way-mandalorian-star-wars-may-may-the-fourth-gif-21430119,,,,
218400401815240704,ABK | Rulez#6334,17-Feb-22 20:21,WE SLOWLY UP TO .15,,,,
438629302205022209,s k#0001,17-Feb-22 20:21,,https://cdn.discordapp.com/attachments/943923248331112599/943965423479709746/IMG_5437.jpg,,,
420087963637121026,justbent.eth#6964,17-Feb-22 20:23,I love the ones who are fud are the people who didn’t even buy one 😂,,,,
804038383004680222,Alidawas#5321,17-Feb-22 20:27,GUYS LETS ALL LIST 2 ETH HIGHER AFTER REVEAL. Please don’t sell for small profit,,🚀 (2),,
292842722321104896,juice#4688,17-Feb-22 20:27,All it takes is one asshole to undercut,,💯 (1),,
804038383004680222,Alidawas#5321,17-Feb-22 20:27,We are going to sweep those assholes,,,,
292842722321104896,juice#4688,17-Feb-22 20:27,Every discord pre reveal is exactly the same,,😂 (2),,
292842722321104896,juice#4688,17-Feb-22 20:28,We’ll have to wait and see,,,,
804038383004680222,Alidawas#5321,17-Feb-22 20:28,"We can Change this One, make it trending",,,,
897842040447057990,Mamu#3085,17-Feb-22 20:28,"I have a bundle in case anyone wants to get it 
I'll share the link",,,,
245259250773786625,Prime#2054,17-Feb-22 20:29,"Dude in every project ppl say exactly the same delist or list on 1,2,3 eth … It will never happen",,,,
292842722321104896,juice#4688,17-Feb-22 20:29,Exactly what im saying,,,,
292842722321104896,juice#4688,17-Feb-22 20:29,Sad but true,,,,
245259250773786625,Prime#2054,17-Feb-22 20:30,Let ppl sell for the price they want is the project good the price will grow organic,,,,
245259250773786625,Prime#2054,17-Feb-22 20:30,Look at alien frens they don’t started with 2 eth,,,,
245259250773786625,Prime#2054,17-Feb-22 20:30,It will take time,,,,
757688211798491217,joeybbbbbb#4539,17-Feb-22 20:30,Fr it’s literally all abt us,,,,
292842722321104896,juice#4688,17-Feb-22 20:31,"If we maintain these prices at reveal, we’ll deff see some hurt prices",,,,
292842722321104896,juice#4688,17-Feb-22 20:31,0.05-0.10,,,,
757688211798491217,joeybbbbbb#4539,17-Feb-22 20:31,No doubt,,,,
